name,lat,lng
Thermopolis,43.6479,-108.2139
Deep River Center,41.3789,-72.4411
North Pole,64.7529,-147.3599
Bushnell,40.5518,-90.5046
Federalsburg,38.6929,-75.7727
Highlands,37.5201,-122.3459
Dakota City,42.4184,-96.4201
Goldstream,64.9339,-148.0083
Bayfield,37.234,-107.5952
Ranger,32.4693,-98.6751
Bath,40.7279,-75.3919
Lakeside Park,39.0339,-84.5673
Pine Lawn,38.6953,-90.2757
Philipsburg,40.8952,-78.2146
Desert Aire,46.6873,-119.931
Verona,34.1907,-88.7204
Springfield,37.6922,-85.2193
Manistique,45.9591,-86.2507
Sibley,43.4015,-95.743
Calera,33.9303,-96.4293
Carrabelle,29.8555,-84.6685
Meadow Oaks,28.3465,-82.6025
Essex Village,41.3559,-72.3919
Spring Lake,40.1539,-74.0273
North Barrington,42.2065,-88.1316
Millersburg,44.6779,-123.0691
Norton,39.8362,-99.8916
Marietta,33.936,-97.1248
Westport Village,41.1428,-73.3609
Kingston Springs,36.0842,-87.1039
Huntsville,36.0985,-93.7363
Colfax,46.9029,-117.34
Kalaeloa,21.3136,-158.065
Donalsonville,31.0404,-84.8792
Towanda,41.7706,-76.4472
Munsey Park,40.799,-73.6799
Selbyville,38.4629,-75.2117
Devola,39.4738,-81.468
Kewaunee,44.4607,-87.5132
Chatfield,43.8445,-92.1829
New Madrid,36.5878,-89.5505
Rancho Viejo,26.0358,-97.5568
South Nyack,41.0797,-73.9127
Bicknell,38.7743,-87.3078
Mars Hill,35.8283,-82.549
Montgomery City,38.9737,-91.5024
Yadkinville,36.1315,-80.6592
Walworth,42.5305,-88.5939
South Hutchinson,38.0278,-97.9429
Washoe Valley,39.2923,-119.7767
Covington,40.1408,-87.3917
Fobes Hill,47.9392,-122.1341
Decherd,35.2156,-86.0757
Mondovi,44.5712,-91.6668
Aberdeen,42.9441,-112.8384
Fairfax,41.9283,-91.7791
Eagle Point,33.3937,-86.6779
Inwood,39.3538,-78.0552
Abbeville,31.9925,-83.3068
Manchester,40.0613,-76.7195
Ingenio,18.4453,-66.2239
Chuluota,28.638,-81.1159
Newmanstown,40.3515,-76.2117
Round Lake Heights,42.3855,-88.1038
St. Helen,44.3592,-84.4117
Oasis,33.5275,-116.1261
Delta,41.5754,-84.0091
Franklin,42.5187,-83.303
Keego Harbor,42.6088,-83.3442
Ridgemark,36.8082,-121.3623
West Ishpeming,46.4884,-87.717
Centreville,32.9598,-87.1334
Carrizales,18.4811,-66.7879
Hillsboro,38.3527,-97.1992
Harveys Lake,41.3623,-76.0385
Anahola,22.1455,-159.3151
Kings Bay Base,30.7985,-81.5628
Galena,37.0751,-94.6354
Wilburton,34.9182,-95.3049
Hawthorne,38.5253,-118.626
Edcouch,26.2937,-97.9631
New Cordell,35.2968,-98.9838
Navy Yard City,47.5508,-122.6655
Triana,34.5888,-86.7489
Grundy Center,42.3637,-92.774
Madrid,41.8757,-93.8205
St. Marys,39.1942,-96.0643
Cave City,37.14,-85.9646
Munsons Corners,42.5761,-76.2053
West Grove,39.8206,-75.8284
Loma Rica,39.3204,-121.4038
Kulpmont,40.7954,-76.4721
Romoland,33.7648,-117.1572
Milton,38.433,-82.1303
Rossmoor,40.3349,-74.4708
Wernersville,40.3302,-76.0818
Reed Creek,34.4395,-82.9103
Honeoye Falls,42.9557,-77.5902
Bowmansville,40.2029,-76.0211
Sutter,39.1556,-121.7493
Tool,32.2803,-96.1725
New Bremen,40.4355,-84.3778
Oak Trail Shores,32.4885,-97.8357
Pennington,40.3262,-74.7908
Pima,32.8886,-109.8437
Hamilton,40.39,-91.3623
Cordaville,42.2727,-71.5221
Crest,32.8,-116.8671
White River Junction,43.6499,-72.329
Angola,42.6379,-79.0295
Arcola,39.6833,-88.3013
Moundville,32.9968,-87.6272
Lake Cassidy,48.0639,-122.092
Arlington Heights,48.2119,-122.063
St. Clair,40.7211,-76.1903
East Gaffney,35.0846,-81.6218
Rainier,46.8917,-122.6866
Statham,33.9647,-83.6018
North Crossett,33.1707,-91.9367
Potala Pastillo,17.9921,-66.4966
Fallsburg,41.7343,-74.6112
West Brattleboro,42.8559,-72.6018
Tainter Lake,44.9882,-91.8437
Emmitsburg,39.7051,-77.3217
Albany,45.6284,-94.5675
Hardinsburg,37.7755,-86.4537
Plainsboro Center,40.3311,-74.5925
New Tazewell,36.4381,-83.6053
Quail Ridge,28.3451,-82.5535
Perryman,39.4632,-76.212
Emma,35.6019,-82.5958
Freer,27.8823,-98.6178
Capitanejo,18.0132,-66.5358
Diamond,41.2852,-88.2507
Fayetteville,39.9114,-77.5652
Horseheads North,42.1928,-76.8078
Creola,30.8906,-88.0132
Hallam,40.0024,-76.6041
Grifton,35.3795,-77.4281
Pepperdine University,34.0422,-118.7091
Greenville,39.778,-75.6046
North Kingsville,41.9188,-80.6723
Cokato,45.077,-94.1877
Eastpoint,29.7543,-84.8695
Riverton,40.0115,-75.0148
Morgantown,37.2174,-86.7001
Licking,37.4993,-91.8618
Thomaston,40.7875,-73.7153
Heritage Lake,39.7288,-86.7122
Shady Shores,33.1632,-97.0401
Dade City North,28.3839,-82.1943
Windsor,36.8095,-76.7406
Pemberton Heights,39.9563,-74.6768
Conrad,48.1741,-111.9467
Homestead Valley,34.273,-116.4146
Barnesville,46.6501,-96.4164
Morton,39.9115,-75.3267
Pleasant Valley,39.2171,-94.4811
Bonifay,30.7786,-85.6862
Croom,38.7458,-76.7555
Gastonville,40.2669,-80.0095
Knob Noster,38.7674,-93.5617
Marlborough,38.5683,-90.3392
Refugio,28.3074,-97.275
Haverhill,26.691,-80.1217
Madison,38.7024,-90.1501
Warsaw,34.9994,-78.0928
Jarrettsville,39.6031,-76.4752
Lodi,41.0348,-82.0124
Fennimore,42.9794,-90.6491
Union,32.5711,-89.1152
Rising Sun,39.7003,-76.0587
McLeansboro,38.0902,-88.5388
Orchidlands Estates,19.557,-155.0142
Albion,41.3966,-85.4187
Centerville,39.8321,-84.9922
Meridian Village,39.528,-104.8258
Valle Vista,35.4109,-113.8627
Concordia,40.3125,-74.4461
Momence,41.164,-87.663
Monterey,36.1447,-85.2643
Bay Pines,27.8139,-82.7748
Libby,48.387,-115.5559
New Town,47.989,-102.4882
Sheridan,41.5293,-88.6804
Colorado City,36.9773,-112.9869
Eglin AFB,30.4592,-86.5499
Monte Grande,18.0894,-67.1201
Balcones Heights,29.4899,-98.5503
Brinkley,34.89,-91.1902
Oak Harbor,41.5121,-83.1424
Brush Prairie,45.725,-122.5483
Vassar,43.3719,-83.577
Middlefield,41.46,-81.071
Arcadia,32.5506,-92.9218
Ferris,32.5369,-96.6738
Osceola,45.3193,-92.6936
Montana City,46.5257,-111.9401
Bellows Falls,43.1344,-72.455
Wellton,32.6401,-114.2152
Whetstone,31.7258,-110.2746
Filer,42.5679,-114.6115
Vassar College,41.686,-73.8931
Lawai,21.9204,-159.5006
Washington Park,38.6285,-90.0928
Acres Green,39.5557,-104.8958
Santa Rosa,34.9361,-104.6769
Verona,40.505,-79.8419
Eufaula,35.2923,-95.5863
Springdale,33.9616,-81.1119
Imperial,40.4536,-80.2499
Evansville,42.868,-106.2524
Henderson,32.0102,-81.2655
Owensville,38.3491,-91.4974
Burns,43.5883,-119.0612
Glen Rose,32.2461,-97.7442
Cherry Valley,42.2223,-88.9715
New Richmond,38.962,-84.2779
Irvine,37.6964,-83.9678
Dora,33.7288,-87.0842
Roseau,48.8445,-95.7625
Lagrange,41.6481,-85.418
St. Henry,40.421,-84.6324
Noroton Heights,41.0741,-73.4972
Graysville,33.6567,-86.9665
Tompkinsville,36.7012,-85.6927
Pine Ridge,33.9082,-81.0977
Fairview,36.2705,-98.4769
Andrews,33.4494,-79.566
Edwards AFB,34.9045,-117.9294
Combine,32.5914,-96.5188
Swedesboro,39.7459,-75.3117
Richlands,34.9003,-77.5427
Santo Domingo,18.0719,-66.7459
Hackberry,33.1501,-96.9184
Loudonville,40.6342,-82.2328
Cape Carteret,34.6973,-77.0573
Ester,64.8646,-148.0916
Santa Claus,38.1168,-86.9293
Stroud,35.7686,-96.6467
Tilton,40.0951,-87.6424
Luverne,31.7186,-86.2687
Grandy,36.2341,-75.8785
Marengo,41.7961,-92.0675
Oakwood Hills,42.2478,-88.2401
Jay,36.4271,-94.7956
Sands Point,40.8528,-73.7044
Watonga,35.8691,-98.4166
Foley,45.6636,-93.9096
Stevenson,34.8487,-85.8437
Lavonia,34.4341,-83.1079
Postville,43.0842,-91.5676
Holualoa,19.6548,-155.9207
Hallettsville,29.4431,-96.9435
Fayette,39.147,-92.6857
Lake Heritage,39.8098,-77.1854
Castle Rock,46.2708,-122.905
Mangum,34.8787,-99.5038
Bridgetown,34.8907,-89.9069
Bowdon,33.5378,-85.254
Kimberling City,36.6441,-93.4239
Edneyville,35.4025,-82.3372
Waynesville,39.5329,-84.0904
Hypoluxo,26.5634,-80.0531
West Dennis,41.6666,-70.1656
Juneau,43.4053,-88.7041
University Park,38.9719,-76.9445
East Lansdowne,39.944,-75.2608
Bawcomville,32.4702,-92.1736
Floydada,33.9835,-101.3368
Harrisburg,35.5637,-90.7216
Blue Hills,41.8133,-72.6954
Cohasset,47.2389,-93.6396
Waverly,37.034,-77.0956
Cajah's Mountain,35.8508,-81.5361
Marietta,40.0574,-76.5515
Hoisington,38.5181,-98.7774
Alturas,41.4898,-120.5516
Edgewood,28.4879,-81.3771
Biggs,39.4102,-121.7134
Eminence,38.3637,-85.1779
Myrtle Point,43.0617,-124.1327
Highspire,40.2085,-76.7851
Stockton University,39.4889,-74.5417
Ridgeway,60.5305,-151.0301
Verona Walk,26.086,-81.6798
Weimar,29.7,-96.7773
Stigler,35.257,-95.1181
Forsyth,36.686,-93.1015
Panhandle,35.3461,-101.3804
Moriches,40.807,-72.8235
Wisconsin Dells,43.6336,-89.7752
Davis Junction,42.1146,-89.0903
East Tawas,44.2884,-83.4849
Hoschton,34.0853,-83.7594
Trenton,38.6083,-89.6852
Cleveland,26.9529,-81.9925
Green Park,38.5243,-90.3366
Missouri Valley,41.5592,-95.9028
Pioneer Village,38.0599,-85.68
Oakbrook Terrace,41.8538,-87.9691
Hennessey,36.1056,-97.8989
Newtown,39.1243,-84.3517
Superior,33.2851,-111.1109
West Portsmouth,38.7622,-83.0417
Raoul,34.4548,-83.5996
Grand Forks AFB,47.9557,-97.3913
Crosby,46.4892,-93.9573
Milan,35.1949,-107.8946
Sumiton,33.7502,-87.0483
Egypt,40.6856,-75.5335
Sandusky,43.4212,-82.8333
Pine Ridge,41.1355,-74.9923
Hawarden,43.0015,-96.4828
Hartford,37.4507,-86.893
Eldora,42.3605,-93.1013
Vinton,31.9596,-106.5935
Swartzville,40.2287,-76.0809
Cetronia,40.5856,-75.5438
Jayuya,18.2199,-66.5984
Dayton,45.2198,-123.0781
New Boston,38.7516,-82.9351
Carthage,35.3224,-79.4114
Dyer,36.071,-88.9921
Falmouth,38.6708,-84.3311
Townsend,39.3968,-75.6943
Questa,36.7114,-105.5935
New Palestine,39.7256,-85.896
Polkton,35.0031,-80.1963
Ruleville,33.7245,-90.55
Woodbury,35.8247,-86.0723
South Oroville,39.4767,-121.5439
Swift Trail Junction,32.7305,-109.7148
Venetian Village,42.4012,-88.0468
Van,32.5242,-95.6373
La Fayette,32.8997,-85.4007
Westmoreland,36.562,-86.246
Bloomfield,40.7487,-92.4174
Stanton,32.1317,-101.7927
Ponder,33.1781,-97.291
Evendale,39.2509,-84.4268
Olga,26.7114,-81.695
Poydras,29.8626,-89.8877
Laurel Park,35.3118,-82.5039
Merrimac,37.1902,-80.4243
Midland,40.6374,-80.4565
McAdoo,40.9009,-75.9924
Arcanum,39.9923,-84.5543
Liberty,35.8555,-79.5682
Avilla,41.3637,-85.2317
Pocasset,41.6877,-70.6195
White Sulphur Springs,37.7981,-80.3005
Belleville,42.8643,-89.5402
Russell Springs,37.051,-85.0774
Tokeneke,41.0619,-73.4643
Nice,39.1266,-122.8525
Garrettsville,41.2844,-81.0932
Wentworth,36.3914,-79.751
Strasburg,40.6004,-81.5293
East Sonora,37.9774,-120.3409
Leisure Knoll,40.0186,-74.2909
Forest Heights,38.8052,-77.0055
Palmer Lake,39.1153,-104.906
Woodland Beach,41.9419,-83.314
Houston,37.3212,-91.961
Sewanee,35.1975,-85.9213
Arlington,41.6965,-73.8989
Hacienda San Jose,18.2409,-66.0721
Fairmont,41.5614,-88.0587
Hamburg,33.2248,-91.7972
Girard,37.5094,-94.8456
Carlisle,38.3163,-84.0333
Seneca,41.3209,-88.5888
Norwood,35.2337,-80.1147
Gillette,40.6921,-74.4629
Pagedale,38.6802,-90.3081
Delhi,32.4529,-91.49
West Newton,40.2094,-79.7699
Bethel,38.9627,-84.0846
Brewster Hill,41.4229,-73.6069
Underwood-Petersville,34.877,-87.6975
North Hartsville,34.401,-80.071
Sandstone,46.1292,-92.8646
La Villa,26.2964,-97.9269
Keokea,20.7211,-156.3625
The Plains,39.3655,-82.1343
Clifton,35.3792,-87.9927
Luxemburg,44.5447,-87.7065
Whidbey Island Station,48.3387,-122.6616
Osseo,45.1179,-93.3991
Yorkville,43.1124,-75.2739
Fearrington Village,35.7996,-79.0818
La Grange,35.3064,-77.789
Tularosa,33.0753,-106.0175
Iona,43.5271,-111.931
Marysville,40.3377,-76.9337
Trinity,30.9445,-95.3736
Schulenburg,29.682,-96.9075
Pine Ridge at Crestwood,39.9586,-74.3169
Hayti,39.9873,-75.8454
Fairmount,40.4173,-85.6477
Warm Springs,44.7669,-121.2898
Lomira,43.5946,-88.4421
Wolf Point,48.0933,-105.6414
West Lafayette,40.276,-81.7518
East Williston,40.7608,-73.6336
Louisa,38.1081,-82.6132
Bedford Hills,41.2361,-73.6964
Polk City,28.1805,-81.8296
Timberline-Fernwood,35.3168,-111.5507
Marquette Heights,40.6184,-89.6048
Homer,32.793,-93.0582
La Selva Beach,36.9275,-121.8444
Westminster,30.408,-91.0906
Dillsburg,40.1103,-77.0335
West Wyoming,41.3216,-75.8578
Salado,30.947,-97.529
Burlington,38.1931,-95.7452
Valentine,42.8758,-100.5466
Goldsby,35.1308,-97.4783
Seminole Manor,26.5836,-80.1014
Agua Dulce,31.6549,-106.1369
Dublin,37.0987,-80.6831
Coto Laurel,18.0491,-66.5517
Jacksboro,36.3351,-84.1928
Preston Heights,41.4951,-88.0809
Sylvania,32.7466,-81.6409
Winamac,41.0535,-86.6037
Kennedy,37.929,-121.2456
New Concord,39.9937,-81.7381
Kemmerer,41.7761,-110.5555
El Cenizo,27.3318,-99.5028
Jemison,32.9696,-86.7339
Kalona,41.4874,-91.7018
Emajagua,18.0016,-65.8829
Hartford,31.1055,-85.6916
Wailua,22.0551,-159.3401
Chesterfield,40.113,-85.5943
Beechwood,42.7982,-86.1227
Lakehurst,40.0133,-74.3201
Bells,35.7203,-89.0859
Eupora,33.5435,-89.2765
Shelby,43.6114,-86.3648
Lake Arthur,30.0795,-92.6773
Trion,34.548,-85.3114
Lake Wazeecha,44.3696,-89.7549
Derry,40.3335,-79.3011
Norton Center,41.9725,-71.1854
Falling Waters,39.5637,-77.8875
Luis Llorens Torres,18.0565,-66.5267
Graniteville,33.5646,-81.8078
Brookville,39.4231,-85.0105
Inverness Highlands North,28.8637,-82.3766
Leadville,39.2473,-106.2934
Abita Springs,30.4761,-90.0293
Halesite,40.8863,-73.4138
Glenwood,45.6521,-95.3649
Charleston,34.0075,-90.0552
Ruidoso Downs,33.3311,-105.5969
Hoxie,36.036,-90.9736
Eddyville,37.0759,-88.077
Silver Creek,42.5427,-79.1678
Lennox,43.3495,-96.8937
Rockledge,40.0822,-75.0898
Royston,34.2861,-83.1106
Gold Beach,42.3974,-124.4171
Sutter Creek,38.3827,-120.8106
Batavia,39.0815,-84.1716
Seward,60.1124,-149.3925
Palmhurst,26.2583,-98.2953
Muncy,41.2021,-76.7854
South Congaree,33.9094,-81.1375
Fredericktown,40.4784,-82.5485
Gluckstadt,32.5322,-90.1034
North Beach,38.708,-76.5346
Sylva,35.3754,-83.2185
Pleasant Ridge,42.4715,-83.1445
Montpelier,42.326,-111.2988
Alderton,47.1728,-122.2209
Los Prados,18.233,-66.0621
Maine,45.0497,-89.6817
Zellwood,28.7294,-81.5895
Lovettsville,39.2731,-77.64
Clarkson Valley,38.6255,-90.5945
University Park,32.2767,-106.7462
Dulce,36.9399,-107.0049
Anchorage,38.2689,-85.5364
Montague,43.4128,-86.3636
Bohners Lake,42.6241,-88.2879
Meadow Glade,45.7524,-122.5615
Ball Pond,41.4618,-73.5268
New Hope,40.3615,-74.9574
Ashley,41.2128,-75.8993
Fords Prairie,46.7459,-123.003
Poynette,43.3922,-89.4059
Grand Point,30.0451,-90.7488
Rock Rapids,43.4273,-96.1662
Canton,40.1295,-91.5266
Richwood,38.2221,-80.5363
Ocean Grove,41.7281,-71.2098
Brusly,30.3943,-91.2517
Carleton,42.0572,-83.3899
Pine Canyon,36.1757,-121.1498
Carson,45.7354,-121.8219
The Hills,30.3465,-97.9864
Three Rivers,36.4334,-118.8885
Phoenix,43.2316,-76.2961
Clifton Gardens,42.8474,-73.7838
Marthasville,38.6309,-91.0572
Lineville,33.3129,-85.7508
Geistown,40.2935,-78.8726
Mauriceville,30.2187,-93.8758
Rose Hills,34.0089,-118.0419
Portage,40.3868,-78.6746
Wrightsville Beach,34.213,-77.798
Pleasureville,40.0012,-76.7059
Arcola,29.5032,-95.4693
Telluride,37.9364,-107.827
Premont,27.3585,-98.1244
LaGrange,41.2404,-82.1175
Jonesville,41.9785,-84.6656
Lisbon,40.7752,-80.7628
Carrollton,39.2948,-90.4062
Sand Hill,40.3614,-76.4217
Junction,30.4906,-99.7726
Macon,33.1217,-88.5564
Herald Harbor,39.0516,-76.5746
Delmont,40.4145,-79.5728
Westworth Village,32.7599,-97.4239
Okolona,34.0053,-88.7479
Greensboro,38.9764,-75.808
Mitchellville,41.6685,-93.3661
Cordova,60.5347,-145.6087
Friday Harbor,48.5324,-123.0657
Central Heights-Midland City,33.4,-110.8153
West Union,42.9589,-91.813
Murfreesboro,36.4419,-77.0968
Gervais,45.1081,-122.8964
Guntown,34.4447,-88.6641
Yardley,40.2408,-74.8386
Cedaredge,38.8941,-107.9255
Dermott,33.5271,-91.4323
Cadiz,36.8695,-87.8048
Center Point,42.1848,-91.7798
Charleston,35.2948,-94.0484
Tobaccoville,36.2257,-80.359
Holiday Island,36.4762,-93.7343
Bushland,35.1992,-102.0633
Taylor,31.1658,-85.4697
Monroe Manor,40.2591,-74.4743
Coal Creek,39.9071,-105.3799
Apalachicola,29.7283,-84.994
English Creek,39.3795,-74.6481
Haw River,36.0926,-79.3615
Lithonia,33.7129,-84.106
Kamas,40.6499,-111.2723
Pearl River,30.3688,-89.7495
Pelican Rapids,46.57,-96.0861
Perezville,26.2456,-98.4024
Hurlburt Field,30.4289,-86.6989
Claxton,32.1613,-81.9094
Mar-Mac,35.3345,-78.0545
Breezy Point,46.6081,-94.218
Cecil-Bishop,40.3185,-80.1919
Palisade,39.1084,-108.3573
East Cleveland,35.1524,-84.8541
Loogootee,38.6756,-86.914
Escobares,26.4119,-98.96
Nixon,29.2698,-97.7658
Vergennes,44.1664,-73.2557
Argentine,42.7905,-83.8356
Mountain View,36.9936,-91.7019
Pawnee,39.5937,-89.5846
Guilford Center,41.2818,-72.6763
Silver Lake,41.1594,-81.4606
Sharpes,28.4381,-80.7552
Odell,45.6354,-121.5522
Reynoldsville,41.0944,-78.8876
Thunderbolt,32.0339,-81.0479
North Boston,42.6773,-78.7793
Sabina,39.4903,-83.6345
Borrego Springs,33.241,-116.3571
Lakeview,42.1919,-120.3527
Osceola,41.6647,-86.0787
Winters,31.9564,-99.9292
Bald Knob,35.3123,-91.5709
Las Animas,38.0695,-103.2236
Hazen,47.299,-101.6259
Desert Hills,34.5506,-114.3754
Potosi,37.9337,-90.775
Midway South,26.1569,-98.0213
Covington,40.1174,-84.3509
Indian Springs Village,33.359,-86.7492
Canadian Lakes,43.5815,-85.2986
Le Center,44.3866,-93.7311
Red Hill,40.3771,-75.4838
Muse,40.2924,-80.2055
Lincoln Beach,44.8746,-124.031
Dupont,41.3238,-75.7419
Parksdale,36.9465,-120.0212
Garland,41.7362,-112.1627
Bethlehem,40.0451,-80.6898
Helper,39.6898,-110.8596
Mineral Point,42.8632,-90.1814
Lakeland,43.0909,-76.2427
Bridgman,41.9396,-86.5652
West,31.8032,-97.0941
South Rosemary,36.4463,-77.7065
Ocean View,38.5355,-75.0984
Curwensville,40.9735,-78.519
Jefferson,39.3653,-77.5406
Williamsburg,39.0555,-84.0478
Carthage,40.4142,-91.1276
Hooks,33.4707,-94.2842
Oxoboxo River,41.4441,-72.1249
Fairlawn,37.1476,-80.5567
Hickman,40.6248,-96.6307
Silver Lake,28.8426,-81.8009
Emsworth,40.5112,-80.0966
Fillmore,38.9642,-112.3386
Oronogo,37.1917,-94.464
Jonesville,36.2336,-80.8351
Maugansville,39.6937,-77.7472
Gibsonburg,41.3875,-83.3216
Farm Loop,61.6343,-149.1614
Island Walk,26.251,-81.711
Belgium,43.5018,-87.8476
Wayne,41.9494,-88.2584
Penn Farms,40.416,-78.4134
Milford,40.7722,-97.0535
Alburtis,40.509,-75.6001
Pikeville,35.6027,-85.1984
Rugby,48.3654,-99.9903
Louisville,32.9955,-82.4001
Strafford,37.2689,-93.1183
Dayton,46.3168,-117.9767
Hernando Beach,28.4753,-82.6612
Pantego,32.7149,-97.1538
Ravenel,32.778,-80.2281
Millersburg,40.5422,-76.9554
New London,41.0796,-82.4066
Jamestown West,42.0885,-79.281
Hallowell,44.2905,-69.814
Lake Crystal,44.1053,-94.2188
Hudson,42.4321,-92.4522
Tazewell,36.4625,-83.5669
Blasdell,42.7964,-78.8324
Maynardville,36.247,-83.8057
Monticello,30.5423,-83.8722
Honaunau-Napoopoo,19.4538,-155.8588
Hewitt,41.1601,-74.3311
Belmont,34.5046,-88.208
McQueeney,29.6,-98.0439
Gibsonia,40.6322,-79.9684
New London,40.9231,-91.4012
Janesville,44.1198,-93.7096
Jesup,42.4746,-92.0657
Monticello,33.2955,-83.686
Cabool,37.1262,-92.1032
Marshville,34.9865,-80.3685
Edgemont Park,42.7468,-84.5926
Crisfield,37.984,-75.8512
Lexington Hills,37.1617,-121.9879
Florida Gulf Coast University,26.4613,-81.7686
Enon,39.8649,-83.9331
Buckeye Lake,39.9355,-82.4825
Hughesville,41.239,-76.7254
Carthage,36.2566,-85.943
Greenbriar,28.0111,-82.7523
South Bloomfield,39.7168,-82.993
Galva,41.1689,-90.0375
Stapleton,30.7395,-87.7943
Lathrop,39.5567,-94.3077
Grissom AFB,40.6585,-86.1481
Calvert City,37.0294,-88.3602
Watertown,30.1856,-82.6026
Clinton,35.5798,-92.4543
Belvidere,40.8295,-75.0728
Piermont,41.0423,-73.9148
Linden,34.2625,-110.1424
Buckhorn,38.4548,-120.5323
Concordia,38.9878,-93.5683
White Island Shores,41.7932,-70.6389
Piperton,35.0512,-89.6091
Walnut Hill,36.5679,-82.2655
Bayou La Batre,30.4126,-88.2611
Remlap,33.8049,-86.597
White Salmon,45.7283,-121.4853
Barnum Island,40.605,-73.6437
Cricket,36.1688,-81.1933
Spring Lake,43.0733,-86.1944
Avoca,41.3382,-75.7422
Petersburg,38.9958,-79.1277
Calwa,36.7137,-119.7607
Terre du Lac,37.9042,-90.6168
Bowling Green,27.638,-81.8244
Petersburg,40.0143,-89.8452
La Mesilla,35.9461,-106.0719
Rheems,40.1254,-76.5697
Marionville,37.002,-93.6362
Seaville,39.2093,-74.7136
Riverdale,36.4304,-119.8671
Clayton,31.8823,-85.4605
Agua Fria,35.6615,-106.0149
Willamina,45.0784,-123.4848
Boles Acres,32.8198,-105.978
Harlem,26.7324,-80.9519
Sleepy Hollow,38.0121,-122.5878
Seville,41.0207,-81.8671
Monserrate,18.4367,-66.3579
Sabetha,39.913,-95.7913
White Pine,36.1087,-83.297
Winneconne,44.1111,-88.7116
Lapel,40.0334,-85.8406
Ashland,40.7811,-76.3451
Kiefer,35.9442,-96.0529
Bellevue,43.4684,-114.2551
Sacaton,33.0793,-111.7683
Wilson's Mills,35.5864,-78.3643
Brewster,41.397,-73.6151
Warden,46.9672,-119.0523
One Loudoun,39.0505,-77.456
Amherst,37.5816,-79.0509
Josephine,33.0617,-96.3187
Berkeley Lake,33.9805,-84.1839
Youngsville,36.0242,-78.4816
Weatherly,40.942,-75.821
Cambridge Springs,41.802,-80.0598
Shawnee Hills,39.6515,-83.7822
England,34.5454,-91.9675
Bon Secour,30.3222,-87.7271
Goshen,36.1044,-94.0033
Oak Grove,38.9845,-77.4174
Elwood,41.4118,-88.1345
Bridgeville,38.7251,-75.6029
Burley,47.4166,-122.6377
Fort Hall,43.0144,-112.4572
Clearwater,37.5096,-97.4975
Trinity,34.6011,-87.0816
North Rock Springs,41.6698,-109.2714
Monroe,38.623,-112.1196
Deerfield,43.0491,-89.0762
St. Paul,41.2138,-98.4596
Nicoma Park,35.4913,-97.3254
Pretty Bayou,30.1976,-85.6974
Palmer,32.4258,-96.6724
Sterling,38.2094,-98.2064
Parkwood,36.9293,-120.0482
Bonners Ferry,48.6928,-116.3184
Lyford,26.4145,-97.7894
Penndel,40.1551,-74.9147
Cumberland,45.5358,-92.0291
